%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1714581011950159621,580,1714581011517329985,robot/map,1.4646668086532295,1.5112662686019658,0.0,0.0,0.0,0.7067378242880572,0.70747554566966
1714581011950159621,581,1714581011617397095,robot/map,1.4650477305704293,1.543072963029874,0.0,0.0,0.0,0.7048742770200449,0.7093322589558922
1714581011950159621,582,1714581011716626985,robot/map,1.4637695965480402,1.5281629813515927,0.0,0.0,0.0,0.7054907918611143,0.708719085815514
1714581012051004833,583,1714581011817375540,robot/map,1.4636795630386326,1.5293491537975437,0.0,0.0,0.0,0.7056383967200874,0.7085721227047423
1714581012131580837,584,1714581011917540430,robot/map,1.4565899662065376,1.5223772134542533,0.0,0.0,0.0,0.7063816397945646,0.7078311797039899
1714581012212144861,585,1714581012017378095,robot/map,1.4391536489118089,1.524453158595294,0.0,0.0,0.0,0.7062716247043722,0.707940952437028
1714581012322919099,586,1714581012117113985,robot/map,1.4240351599372518,1.515081523648316,0.0,0.0,0.0,0.706013737922121,0.708198137434175
1714581012433926965,587,1714581012217068985,robot/map,1.41603330479238,1.5113237969055562,0.0,0.0,0.0,0.7057979887069449,0.7084131556776958
1714581012534676729,588,1714581012316593430,robot/map,1.3992558214104172,1.5115969646471714,0.0,0.0,0.0,0.7063504065180681,0.7078623476437773
1714581012645419971,589,1714581012417066985,robot/map,1.3967852519264925,1.5114167467488442,0.0,0.0,0.0,0.705925103371866,0.708286487538355
1714581012786432644,590,1714581012515989535,robot/map,1.3922391338579256,1.497702788705131,0.0,0.0,0.0,0.7127896447355043,0.7013778741575996
1714581012907168691,591,1714581012614836645,robot/map,1.3862143110953788,1.528483658404634,0.0,0.0,0.0,0.736121057818263,0.676849900817398
1714581013028028467,592,1714581012714673870,robot/map,1.3897682038530332,1.4935236116475565,0.0,0.0,0.0,0.7604457358438882,0.6494014804701691
1714581013028028467,593,1714581012814440315,robot/map,1.3926667907636356,1.4996505891707412,0.0,0.0,0.0,0.7806023626533016,0.6250279605106346
1714581013169023676,594,1714581012913858650,robot/map,1.3954602065996558,1.5011542908113358,0.0,0.0,0.0,0.8026142364875005,0.5964984387134525
1714581013169023676,595,1714581013013670095,robot/map,1.3912602478263731,1.5206663799898619,0.0,0.0,0.0,0.8227005714034175,0.5684749509103196
1714581013309947800,596,1714581013113346540,robot/map,1.3953966275378287,1.4979338117694472,0.0,0.0,0.0,0.8415789985184943,0.540134047485074
1714581013471027607,597,1714581013212939650,robot/map,1.3887313839522135,1.5051923250907724,0.0,0.0,0.0,0.8605109702505045,0.5094319091679822
1714581013531559614,598,1714581013412773540,robot/map,1.383662652410567,1.515442972222322,0.0,0.0,0.0,0.8895304866221116,0.4568758183246618
1714581013652415512,599,1714581013511763095,robot/map,1.3984308685300615,1.4831503729472533,0.0,0.0,0.0,0.9039119235141098,0.4277186394453978
1714581014186136939,600,1714581013611907985,robot/map,1.3920110271515287,1.511013474048022,0.0,0.0,0.0,0.9182489525142575,0.39600361261795186
1714581014186136939,601,1714581013712304765,robot/map,1.3947391746805113,1.4969701734440088,0.0,0.0,0.0,0.9314035817725452,0.3639881424734514
1714581014186136939,602,1714581013811803875,robot/map,1.3926180316217363,1.5041209137533476,0.0,0.0,0.0,0.9431607492484053,0.332336878900291
1714581014186136939,603,1714581013912380875,robot/map,1.3897025290474574,1.5144247025147155,0.0,0.0,0.0,0.9540128505056406,0.29976571029739596
1714581014266781089,604,1714581014012530875,robot/map,1.3920870369987663,1.521666095920807,0.0,0.0,0.0,0.9636607368578007,0.2671291527308104
1714581014266781089,605,1714581014111983430,robot/map,1.3958872276164465,1.5146671096939184,0.0,0.0,0.0,0.9723913490577782,0.23335608900903798
1714581014377564257,606,1714581014212120875,robot/map,1.396800621054341,1.4899176852487919,0.0,0.0,0.0,0.9803808751459783,0.19711250505233255
1714581014478337778,607,1714581014311435320,robot/map,1.3966838476701382,1.5015566866036618,0.0,0.0,0.0,0.9865718030593481,0.16332812803747837
1714581014548835232,608,1714581014411989210,robot/map,1.3964566319264649,1.506167591610997,0.0,0.0,0.0,0.991456406957885,0.13043846481065605
1714581014689790516,609,1714581014512958320,robot/map,1.3900111548712697,1.51165874801575,0.0,0.0,0.0,0.9954847198058715,0.09492192914719741
1714581014820694053,610,1714581014612553655,robot/map,1.3868911363301664,1.5195426024549081,0.0,0.0,0.0,0.9980920589420246,0.06174335492075269
1714581014971742449,611,1714581014712551545,robot/map,1.39467268179401,1.5022470555183347,0.0,0.0,0.0,0.9991801117209582,0.04048585359472531
1714581015566025777,612,1714581014812801435,robot/map,1.3932298314214642,1.5310891156895727,0.0,0.0,0.0,0.9996206508124241,0.027541867571857573
1714581015566025777,613,1714581015013639435,robot/map,1.3974628945612262,1.5068232407613118,0.0,0.0,0.0,0.9999129116927866,0.013197311470658127
1714581015566025777,614,1714581015114368435,robot/map,1.3973472860917633,1.5097203575653135,0.0,0.0,0.0,0.9999526308791298,0.009733241901181673
1714581015566025777,615,1714581015214667990,robot/map,1.396283790637936,1.5060049121718906,0.0,0.0,0.0,0.9999742598644691,0.007174929163916843
1714581016120218825,616,1714581015314889655,robot/map,1.3938513381197433,1.4953253625730576,0.0,0.0,0.0,0.9999902934101158,0.004406028319306905
1714581016120218825,617,1714581015415366990,robot/map,1.396528466677007,1.5093988203477051,0.0,0.0,0.0,0.9999881531622339,0.0048676005572290655
1714581016120218825,618,1714581015515967210,robot/map,1.3897322121476328,1.5193580800582838,0.0,0.0,0.0,0.9999864799387267,0.0051999942071662576
1714581016120218825,619,1714581015615811765,robot/map,1.3992780623162604,1.499668304774245,0.0,0.0,0.0,0.9999940191585657,0.003458561420321362
1714581016120218825,620,1714581015715730875,robot/map,1.4002133574914941,1.4932123807843556,0.0,0.0,0.0,0.99999232488348,0.003917929827419637
1714581016200814955,621,1714581015815987095,robot/map,1.423304397008257,1.507120773559828,0.0,0.0,0.0,0.9999850496390167,0.0054681348239876745
1714581016200814955,622,1714581015914949540,robot/map,1.4441675685018684,1.493433363508476,0.0,0.0,0.0,0.9999793305695297,0.006429497158816081
1714581016200814955,623,1714581016016010205,robot/map,1.471797733246627,1.5045884974194994,0.0,0.0,0.0,0.9999731000088784,0.0073347977909209005
1714581016271319429,624,1714581016115033205,robot/map,1.4944771391349068,1.5165746389291979,0.0,0.0,0.0,0.9999690860251863,0.007863014304550482
1714581016372075890,625,1714581016214818650,robot/map,1.5211512589810994,1.5018595352807322,0.0,0.0,0.0,0.9999816968511847,0.006050286160623712
1714581016452664051,626,1714581016314683760,robot/map,1.5468243173809146,1.5084543900346803,0.0,0.0,0.0,0.9999814454687189,0.006091692563768501
1714581016543430393,627,1714581016414456315,robot/map,1.5787053720523232,1.5040366608984024,0.0,0.0,0.0,0.999981630796625,0.0060611937209031005
1714581016664390421,628,1714581016513656760,robot/map,1.5932707618304929,1.5262537325640606,0.0,0.0,0.0,0.9999804086059668,0.006259584989732886
1714581016775127283,629,1714581016613505205,robot/map,1.6176945432854,1.5298984550944836,0.0,0.0,0.0,0.9999884771211862,0.004800585886204891
1714581016865791359,630,1714581016712676760,robot/map,1.6480898188836404,1.5123290898623531,0.0,0.0,0.0,0.9999878718612796,0.0049250513042050645
1714581016977081480,631,1714581016812687315,robot/map,1.6464110478067857,1.504740460129368,0.0,0.0,0.0,0.9999970664829947,0.002422194336770504
1714581017571227248,632,1714581016911873760,robot/map,1.6558466835059695,1.513939214908351,0.0,0.0,0.0,0.9999952005235465,0.003098213980994286
1714581017571227248,633,1714581017011381760,robot/map,1.647011074310491,1.5216860058026371,0.0,0.0,0.0,0.9999936803908717,0.003555162207157862
1714581017571227248,634,1714581017111071650,robot/map,1.6518601246098716,1.500410706906362,0.0,0.0,0.0,0.9999897725459501,0.0045226986964467175
1714581017571227248,635,1714581017210913205,robot/map,1.6480699661549385,1.5198669942835605,0.0,0.0,0.0,0.999923524658791,0.012367086720011813
1714581017742393139,636,1714581017310498205,robot/map,1.6465399420673563,1.4874015355187857,0.0,0.0,0.0,0.9998201387814974,0.01896549727656176
1714581017742393139,637,1714581017410495760,robot/map,1.6495025475601348,1.4852869002000504,0.0,0.0,0.0,0.9995583920185879,0.029715668345420262
1714581017893473659,638,1714581017509913315,robot/map,1.641278223670459,1.4807994107021991,0.0,0.0,0.0,0.9990630339385042,0.04327879639721094
1714581017893473659,639,1714581017609449650,robot/map,1.6519418095604783,1.4223857504444544,0.0,0.0,0.0,0.9984463177093436,0.05572208406594862
1714581018004594042,640,1714581017709302205,robot/map,1.645209618548397,1.4298916512271784,0.0,0.0,0.0,0.9972190368973648,0.07452645469557961
1714581018004594042,641,1714581017808324315,robot/map,1.6470007071326218,1.4127591069659544,0.0,0.0,0.0,0.9955891457627882,0.09382032210199212
1714581018075099727,642,1714581017908485315,robot/map,1.6579557135454353,1.3523342188085692,0.0,0.0,0.0,0.9935132944969115,0.11371602199291533
1714581018145556604,643,1714581018007645650,robot/map,1.653990147475328,1.312053936697181,0.0,0.0,0.0,0.9905278284747171,0.13731212989813177
1714581018236226286,644,1714581018107733315,robot/map,1.65993310726915,1.2746379240379735,0.0,0.0,0.0,0.9865457629519135,0.16348534369057902
1714581018407327173,645,1714581018207127315,robot/map,1.6664463371792355,1.2462747649838601,0.0,0.0,0.0,0.9812095658055744,0.19294503873288932
1714581018608841411,646,1714581018306527315,robot/map,1.6672732927692482,1.2053957698589894,0.0,0.0,0.0,0.9746082456615441,0.22391687629235835
1714581018608841411,647,1714581018406137870,robot/map,1.6671063653009544,1.158323371033031,0.0,0.0,0.0,0.9669719873405735,0.2548826704556857
1714581018749887693,648,1714581018505827760,robot/map,1.669632525272427,1.138618509148774,0.0,0.0,0.0,0.9574348700015797,0.28864938888738056
1714581018870806078,649,1714581018605048425,robot/map,1.6654926245612955,1.0817684514145078,0.0,0.0,0.0,0.9476288616266945,0.3193736692529537
1714581019042074639,650,1714581018704240315,robot/map,1.6664669097767764,1.0439016335941285,0.0,0.0,0.0,0.9362475873814632,0.3513409385801624
1714581019042074639,651,1714581018804112980,robot/map,1.668166388166121,1.0062581007498987,0.0,0.0,0.0,0.9237945774163406,0.3828884677502897
1714581019173028423,652,1714581018903599760,robot/map,1.6515510811938445,0.9939628869275499,0.0,0.0,0.0,0.9059734107271835,0.4233345946829221
1714581019273771166,653,1714581019003377425,robot/map,1.6623049386754356,0.9173905439638321,0.0,0.0,0.0,0.8896121489632413,0.4567167879736892
1714581019404642055,654,1714581019102831870,robot/map,1.6571742875243873,0.8770155582891908,0.0,0.0,0.0,0.8738825707667598,0.4861370717298558
1714581019404642055,655,1714581019202102205,robot/map,1.6571969045127999,0.8481575627766997,0.0,0.0,0.0,0.8568219184063579,0.5156124514967113
1714581021701082442,656,1714581021397722540,robot/map,1.831841170724846,0.6811545508719092,0.0,0.0,0.0,0.7006256173001496,0.7135290774613073
1714581021781648957,657,1714581021497739205,robot/map,1.8401781683673744,0.6869357502029084,0.0,0.0,0.0,0.7010018185254457,0.7131594845643
1714581021781648957,658,1714581021597226650,robot/map,1.8517864352580349,0.6925134598772787,0.0,0.0,0.0,0.7022958767851477,0.7118851743438549
1714581021852353661,659,1714581021696720095,robot/map,1.8437157310194618,0.6807274320250218,0.0,0.0,0.0,0.7027054991560309,0.711480837026461
1714581021983266797,660,1714581021796773315,robot/map,1.84770185600866,0.6886925448965402,0.0,0.0,0.0,0.701374294633999,0.7127931669331997
1714581027424882480,661,1714581027289159870,robot/map,1.7798672297708433,0.7292743422986695,0.0,0.0,0.0,-0.6442149876309737,0.7648444611237138
1714581027545789026,662,1714581027388541760,robot/map,1.7823473413076854,0.750323001357115,0.0,0.0,0.0,-0.6355921105352571,0.7720250442993009
1714581027727005765,663,1714581027587950540,robot/map,1.78240813192058,0.8105178746121959,0.0,0.0,0.0,-0.6125161550947813,0.7904580695697311
1714581027988936230,664,1714581027787644985,robot/map,1.7635530401338628,0.8559773084989295,0.0,0.0,0.0,-0.5816557156861006,0.8134350794068879
1714581028039242560,665,1714581027887629095,robot/map,1.7627462927092141,0.8811253907578384,0.0,0.0,0.0,-0.5616146814478086,0.8273989059590764
1714581028129943613,666,1714581027987393320,robot/map,1.757450338488432,0.9160265578037873,0.0,0.0,0.0,-0.539341752907864,0.8420869750627143
1714581028260802704,667,1714581028087029540,robot/map,1.7640285703104797,0.9665895640522755,0.0,0.0,0.0,-0.5169163532780799,0.8560359126308261
1714581028361614275,668,1714581028187206985,robot/map,1.755590444265948,1.002996436016942,0.0,0.0,0.0,-0.48911551989226265,0.8722190138953184
1714581028452261259,669,1714581028286117320,robot/map,1.7427684913913792,1.0284822998945498,0.0,0.0,0.0,-0.45833161530438116,0.8887812612856308
1714581028522779776,670,1714581028386444430,robot/map,1.744699772105715,1.0717098346403333,0.0,0.0,0.0,-0.43180076261545397,0.9019690135501953
1714581028653593557,671,1714581028486444430,robot/map,1.7337738371660971,1.1079779406190589,0.0,0.0,0.0,-0.4037211010370583,0.914882108567779
1714581028703974989,672,1714581028586778430,robot/map,1.7433728116846794,1.1330038326664609,0.0,0.0,0.0,-0.37048831241332825,0.9288371280074479
